date,brick_low,brick_high,direction,trend
2022-09-21,18779.46355862088,20095.5178120931,down,20
2022-11-09,17463.409305148656,18779.46355862088,down,21
2022-11-09,16147.355051676434,17463.409305148656,down,22
2023-01-12,17463.409305148656,18779.46355862088,up,1
2023-01-14,18779.46355862088,20095.5178120931,up,2
2023-01-20,20095.5178120931,21411.572065565324,up,3
2023-01-21,21411.572065565324,22727.626319037547,up,4
2023-02-15,22727.626319037547,24043.68057250977,up,5
2023-03-09,21411.572065565324,22727.626319037547,down,1
2023-03-13,22727.626319037547,24043.68057250977,up,5
2023-03-17,24043.68057250977,25359.734825981992,up,6
2023-03-17,25359.734825981992,26675.789079454215,up,7
2023-03-19,26675.789079454215,27991.843332926437,up,8
2023-04-10,27991.843332926437,29307.89758639866,up,9
2023-05-24,26675.789079454215,27991.843332926437,down,1
2023-06-14,25359.734825981992,26675.789079454215,down,2
2023-06-20,26675.789079454215,27991.843332926437,up,1
2023-06-21,27991.843332926437,29307.89758639866,up,2
2023-06-23,29307.89758639866,30623.951839870882,up,3
2023-08-17,27991.843332926437,29307.89758639866,down,1
2023-08-17,26675.789079454215,27991.843332926437,down,2
2023-09-11,25359.734825981992,26675.789079454215,down,3
2023-10-16,26675.789079454215,27991.843332926437,up,1
2023-10-20,27991.843332926437,29307.89758639866,up,2
2023-10-23,29307.89758639866,30623.951839870882,up,3
2023-10-23,30623.951839870882,31940.006093343105,up,4
2023-10-24,31940.006093343105,33256.06034681533,up,5
2023-10-31,33256.06034681533,34572.11460028755,up,6
2023-11-09,34572.11460028755,35888.168853759766,up,7
2023-11-10,35888.168853759766,37204.223107231985,up,8
2023-12-01,37204.223107231985,38520.2773607042,up,9
2023-12-03,38520.2773607042,39836.33161417642,up,10
2023-12-04,39836.33161417642,41152.38586764864,up,11
2023-12-05,41152.38586764864,42468.44012112086,up,12
2023-12-05,42468.44012112086,43784.49437459308,up,13
2024-01-08,43784.49437459308,45100.5486280653,up,14
2024-01-08,45100.5486280653,46416.60288153752,up,15
2024-01-12,43784.49437459308,45100.5486280653,down,1
2024-01-14,42468.44012112086,43784.49437459308,down,2
2024-01-22,41152.38586764864,42468.44012112086,down,3
2024-01-22,39836.33161417642,41152.38586764864,down,4
2024-01-29,41152.38586764864,42468.44012112086,up,1
2024-02-07,42468.44012112086,43784.49437459308,up,2
2024-02-08,43784.49437459308,45100.5486280653,up,3
2024-02-09,45100.5486280653,46416.60288153752,up,4
2024-02-10,46416.60288153752,47732.65713500974,up,5
2024-02-12,47732.65713500974,49048.711388481956,up,6
2024-02-14,49048.711388481956,50364.765641954174,up,7
2024-02-14,50364.765641954174,51680.81989542639,up,8
2024-02-26,51680.81989542639,52996.87414889861,up,9
2024-02-26,52996.87414889861,54312.92840237083,up,10
2024-02-27,54312.92840237083,55628.98265584305,up,11
2024-02-27,55628.98265584305,56945.03690931527,up,12
2024-02-28,56945.03690931527,58261.09116278749,up,13
2024-02-28,58261.09116278749,59577.14541625971,up,14
2024-02-28,59577.14541625971,60893.19966973193,up,15
2024-02-28,60893.19966973193,62209.253923204145,up,16
2024-03-04,62209.253923204145,63525.308176676364,up,17
2024-03-04,63525.308176676364,64841.36243014858,up,18
2024-03-04,64841.36243014858,66157.4166836208,up,19
2024-03-04,66157.4166836208,67473.47093709302,up,20
2024-03-05,64841.36243014858,66157.4166836208,down,1
2024-03-08,66157.4166836208,67473.47093709302,up,20
2024-03-10,67473.47093709302,68789.52519056524,up,21
2024-03-11,68789.52519056524,70105.57944403746,up,22
2024-03-11,70105.57944403746,71421.63369750968,up,23
2024-03-13,71421.63369750968,72737.6879509819,up,24
2024-03-15,70105.57944403746,71421.63369750968,down,1
2024-03-16,68789.52519056524,70105.57944403746,down,2
2024-03-16,67473.47093709302,68789.52519056524,down,3
2024-03-16,66157.4166836208,67473.47093709302,down,4
2024-03-19,64841.36243014858,66157.4166836208,down,5
2024-03-19,63525.308176676364,64841.36243014858,down,6
2024-03-19,62209.253923204145,63525.308176676364,down,7
