date,sma_3,sma_5,sma_8,sma_10,sma_12,sma_15,sma_30,sma_35,sma_40,sma_45,sma_50,sma_60,ema_3,ema_5,ema_8,ema_10,ema_12,ema_15,ema_30,ema_35,ema_40,ema_45,ema_50,ema_60
2023-01-14,1475.902604844836,1432.1229281955302,1360.9809536404086,1340.1856072319883,1322.673736572266,1294.946608027706,1334.348317012081,1335.8076395670578,1347.8470506456167,1381.5330796229994,1398.8503739420578,1437.9602184154376,1476.1678100634924,1437.1525282285547,1393.798016765461,1374.1553928944177,1360.3390825677873,1347.7410876369033,1349.8136807891567,1358.576764108192,1368.2873480827777,1378.6098746794737,1389.504549915777,1413.2350796088967
2023-01-16,1519.6822814941418,1475.9026048448359,1410.2330898708774,1366.4534132215717,1351.8601876718033,1315.3771237973817,1337.2669621220346,1343.312726992653,1348.9415425618495,1378.6144345130454,1401.4771545410163,1434.3119120279955,1519.81488410347,1479.2556715335188,1431.5011148494582,1408.5747683942413,1391.5887557332733,1374.7061964502213,1363.597440618466,1369.9592748879284,1377.808060768664,1386.646921786603,1396.32640906196,1418.160551036259
2023-01-20,1563.4619581434474,1519.6822814941415,1454.012766520183,1405.8551222059468,1381.0466387713404,1344.563574896919,1340.1856072319883,1353.31951022678,1352.2250183105475,1375.6957894030918,1403.2283416069884,1432.1229281955302,1563.5282594481114,1521.917659286597,1470.5545637257462,1444.6960168303344,1424.7661217424243,1403.7731262430377,1379.3164208877747,1383.1416282159742,1388.9999424283758,1396.2379962651312,1404.5975943847363,1424.3599308315538
2023-01-20,1607.241634792753,1563.4619581434472,1497.7924431694887,1454.012766520183,1410.2330898708776,1379.5873162163634,1343.1042523419421,1362.075445556641,1357.6974778917106,1375.6957894030918,1404.979528672961,1431.393266918042,1607.274785445085,1564.9522100050842,1510.6582854404824,1482.209706759739,1459.5746124654447,1434.6791493929154,1396.8457686654706,1398.0238328396454,1401.7814726241652,1407.3155317076064,1414.2612695634548,1431.7914515073082
2023-01-24,1607.241634792753,1580.9738288031695,1525.1547410753046,1484.658540174697,1439.4195409704143,1402.9364770959933,1341.6449297869653,1367.0788371737046,1362.0754455566412,1374.722907699774,1404.1039351399747,1429.933944363065,1585.368371794266,1564.4554593845387,1522.3924349300303,1496.9828433749587,1475.5572810312913,1450.7770004867318,1407.595200244695,1407.2148398009679,1409.668325576325,1414.1045067700343,1420.1122769587485,1436.108517298657
2023-02-03,1621.8348603425218,1607.2416347927528,1557.989498562284,1519.6822814941415,1479.550911232278,1429.2042830855764,1346.0228974518957,1373.3330766950342,1369.7368889702698,1376.6686711064096,1404.1039351399747,1430.6636056405534,1618.1948416181622,1593.310743403712,1550.9766297104811,1524.989837568977,1502.5517472483323,1475.8075393561478,1423.300110644525,1420.7596437810284,1421.4416419600193,1424.4052374079483,1429.1675332129962,1443.154838418113
2023-02-09,1592.6484092429846,1607.2416347927528,1574.4068773057734,1541.5721198187944,1505.089055944373,1446.7161537452987,1348.9415425618495,1375.834772503566,1376.3038404676656,1377.6415528097275,1401.4771545410165,1428.4746218080882,1590.8283998808047,1583.361148316957,1553.7511471400294,1531.9847685825168,1511.9225489245036,1486.7643417045601,1432.3428104831648,1428.6875501344964,1428.36946226165,1430.4511817877526,1434.4339812494843,1447.0993341468125
2023-02-10,1578.0551836932161,1589.7297641330306,1579.8793368869367,1554.7060228135858,1523.3305878815836,1467.1466695149747,1351.860187671803,1375.8347725035658,1382.8707919650615,1378.6144345130454,1397.099186876086,1427.0152992531112,1555.255340687473,1562.1348593760185,1546.18028810761,1529.747952748267,1513.1163539352174,1490.8790841782577,1437.9776150645182,1433.7428129878099,1432.8237461266494,1434.3307948184652,1437.777051847314,1449.4791029122987
2023-02-15,1563.4619581434474,1580.9738288031695,1590.824256049263,1572.2178934733083,1545.2204262062367,1496.333120614512,1359.1568004466874,1377.0856204078316,1389.437743462457,1382.5059613263172,1396.2235933430995,1427.7449605305997,1581.248487740113,1577.1704511815967,1559.7494762598642,1543.8377131199916,1527.5971663748385,1505.4244030050697,1448.8978744018236,1443.381636421418,1441.3319358176789,1441.8486574260428,1444.4227217667428,1454.651644941166
2023-02-15,1592.6484092429846,1598.4856994628917,1601.7691752115898,1589.7297641330306,1567.1102645308895,1522.6009266040953,1369.3720583315255,1378.3364683120976,1396.0046949598532,1388.3432515462243,1397.099186876086,1429.933944363065,1616.1348995910857,1601.7874046017507,1580.0321063003519,1563.32564008764,1546.58549638518,1523.6240165596932,1461.9380961463548,1454.9171739225646,1451.5606858481362,1450.9431206441304,1452.5246272442064,1461.089994662507
2023-02-20,1651.0213114420587,1607.2416347927528,1612.714094373916,1607.2416347927526,1589.0001028555423,1548.8687325936785,1382.5059613263172,1383.339859929161,1402.5716464572488,1396.1263051727678,1399.725967475044,1433.582250750507,1655.467943841225,1632.791932431622,1605.5363022539104,1587.2302488155901,1569.3878797245932,1545.0211380011522,1476.9615085299038,1468.244052487498,1463.426066445367,1461.5456366200974,1462.0256610029185,1468.7526501847647
2023-02-25,1651.0213114420587,1615.997570122614,1607.2416347927528,1611.6196024576834,1599.9450220178687,1566.380603253401,1394.180541766132,1387.092403641959,1405.8551222059468,1402.936477095993,1401.4771545410163,1436.5008958604606,1631.354789316989,1624.275166551999,1605.91526504032,1590.8686826296196,1575.211534350464,1552.7987001001022,1485.3666779662167,1475.9661403933455,1470.4414600232883,1467.8802452362997,1467.720405073108,1473.293272630928
2023-03-07,1621.8348603425218,1624.753505452475,1607.2416347927528,1607.2416347927528,1603.5933284053106,1578.0551836932157,1405.8551222059468,1390.8449473547564,1406.9496141221794,1409.7466490192185,1403.2283416069886,1437.230557137949,1597.408373730218,1604.0040970824818,1596.4811968410152,1585.885641813952,1573.4039072416922,1554.1316073555204,1490.405083138941,1480.82701915724,1474.9790452974426,1472.0359718844368,1471.4749757817488,1476.2496229756007
2023-03-09,1563.4619581434474,1607.2416347927528,1590.8242560492633,1594.1077317979612,1599.9450220178685,1583.892473913123,1417.5297026457617,1394.597491067554,1405.8551222059468,1413.63817583249,1404.979528672961,1436.5008958604608,1558.5453276121798,1575.8968252197017,1579.4147712083768,1573.84866721035,1565.1390417420687,1549.825441622848,1492.293934645728,1482.9856448426235,1477.1596909655743,1474.1075505631195,1473.3654583587052,1477.6736445663726
2023-03-09,1519.6822814941418,1572.2178934733083,1579.879336886937,1585.3517964681,1589.0001028555423,1583.8924739131232,1429.2042830855764,1398.3500347803515,1402.571646457249,1415.583939239126,1406.7307157389328,1434.3119120279955,1517.2239662285078,1542.56541842808,1556.4120675720344,1556.0402922348019,1551.4103591424944,1540.5850870255965,1491.2364294972836,1482.5921426205243,1477.098369691392,1474.1855964014549,1473.4649542993377,1477.6155776902567
2023-03-10,1475.902604844836,1519.6822814941415,1568.9344177246103,1563.4619581434472,1570.7585709183313,1578.0551836932157,1436.5008958604608,1402.1025784931492,1400.3826626247837,1415.583939239126,1408.481902804905,1430.6636056405537,1474.673447212019,1505.7512550172298,1528.7922588217002,1533.5098624094796,1533.0584466891155,1527.0273171718384,1487.422655219751,1479.7882973746914,1474.9044457159841,1472.3567847403276,1471.843698373698,1476.124015411741
2023-03-12,1475.902604844836,1502.1704108344193,1557.9894985622839,1559.0839904785166,1567.1102645308893,1575.136538583262,1445.256831190322,1409.6076659187445,1401.4771545410163,1416.556820942444,1412.8598704698356,1427.7449605305997,1497.1778643530802,1510.3949305095339,1526.7678194155762,1530.995756788509,1531.0005751206577,1526.1091877121264,1489.503921431002,1482.0046298257719,1477.0887303880893,1474.4144150339716,1473.7197212411666,1477.552155283295
2023-03-12,1505.0890559443733,1502.1704108344193,1547.0445793999577,1563.4619581434472,1559.8136517560051,1572.2178934733083,1458.3907341851134,1419.6144491528714,1404.7606302897143,1417.5297026457617,1418.9890252007388,1424.8263154206459,1530.3199112482637,1528.0839397208383,1534.9220724662146,1536.898702489407,1535.9946340472409,1530.7782840160414,1494.2754076705146,1486.5300369545319,1481.3020585712773,1478.2860473430792,1477.239024649099,1480.3688701311687
