date,qty,vwap,buyer_capital_ratio,buyer_participation_ratio,buyer_volume_ratio,whale_impact
2025-07-19,6635.80306,118045.68209969896,0.44888786002002795,0.48972632351669604,-0.10232923639539111,0.04083846349666809
2025-07-20,12962.92889,117941.2999014054,0.5078653926675638,0.5013660821753351,0.015408441386582322,0.006499310492228738
2025-07-21,17107.33128,118123.8168530612,0.4924413508051628,0.501241062615783,-0.01488806382663331,0.008799711810620225
2025-07-22,20959.12973,118385.2953636883,0.5161212244832701,0.4987193803794751,0.03167022765501062,0.017401844103795028
2025-07-23,14558.750829999999,118288.10088143127,0.4856008500607281,0.5028937795873616,-0.02875087395118229,0.01729292952663347
2025-07-24,15806.890430000001,118504.12081345764,0.48399955394284355,0.48126220612221854,-0.03184754093345098,0.0027373478206250135
2025-07-25,38406.34873,116042.76204312054,0.44378996930118286,0.5156450170685377,-0.11250227561009812,0.07185504776735485
2025-07-26,6991.67206,117801.44616069282,0.4532262390857476,0.48419098854716514,-0.09381231762177362,0.03096474946141753
2025-07-27,9328.30919,118765.73981364763,0.5616669420299167,0.5022710669540125,0.12309818924430395,0.05939587507590427
2025-07-28,13961.747539999998,118601.35926054126,0.5176263961545231,0.4917296743656896,0.03495894325560913,0.02589672178883351
2025-07-29,15137.93445,118158.92647663342,0.5278538923636472,0.531548622319075,0.055485791193923426,0.0036947299554277446
2025-07-30,15586.73631,117580.54038850844,0.5007008530092576,0.5188044873030472,0.0013147312941229796,0.018103634293789583
2025-07-31,17010.007299999997,117746.57008537809,0.4890578788938768,0.5123353618007112,-0.02251468639875299,0.023277482906834346
2025-08-01,24487.102059999997,114765.25765545694,0.469205480494625,0.4990952524124399,-0.06177373117870703,0.02988977191781489
2025-08-02,11507.33428,113135.04115279097,0.43981409896215123,0.4805454459822488,-0.12055942290745725,0.040731347020097564
2025-08-03,7397.76046,113695.22421036244,0.5055894185253669,0.49718413760206753,0.01062566981250963,0.00840528092329934
2025-08-04,9667.67916,114809.23763537173,0.48781359718252076,0.46671783771613373,-0.024524204421364007,0.021095759466387032
2025-08-05,12042.79078,113915.60081114492,0.46693537117236056,0.466895281458878,-0.06621851318087904,4.008971348257173e-05
2025-08-06,9761.153180000001,114538.59111131355,0.49926552983098454,0.4730333086602517,-0.001706583196966011,0.026232221170732872
2025-08-07,13468.56263,116155.9953214493,0.5203660289534963,0.4979493845993664,0.04075508612755364,0.022416644354129878
2025-08-08,10045.312779999998,116691.21752565826,0.4563817603267057,0.4591080816912486,-0.0871552055345757,0.0027263213645429274
2025-08-09,9514.131440000001,116861.70290100301,0.5119707232831755,0.49188864309382574,0.023709666134274006,0.02008208018934976
2025-08-10,14322.770729999998,118287.08144599832,0.5601954758339247,0.5007045551160628,0.12037472096015327,0.059490920717861884
2025-08-11,26494.33429,120577.15795285489,0.4997917419313436,0.4947921833891425,-0.00028214975768693347,0.004999558542201132
2025-08-12,16720.10893,119183.5819926837,0.5541894795967628,0.5303149452433505,0.1082534998771686,0.023874534353412247
2025-08-13,23210.07102,121136.26649245204,0.5143176770886154,0.5102651167563604,0.0281113090708674,0.004052560332254984
2025-08-14,27980.947586000002,120050.55871621844,0.4789098234911023,0.5253218690760425,-0.042056854235658435,0.04641204558494022
2025-08-15,13623.33874,118004.06349472457,0.45085557942066723,0.4714713148390199,-0.09839765461194139,0.020615735418352654
2025-08-16,6393.68117,117572.23605386063,0.4684710610779296,0.45573390335316083,-0.06306599582912888,0.012737157724768744
2025-08-17,5898.641919999999,117930.39946113687,0.475539912768453,0.47658341846678265,-0.049024786369808976,0.001043505698329672
2025-08-18,17745.93954,115734.31098660092,0.43095866648778575,0.4442270222455981,-0.13808940318298865,0.013268355757812378
2025-08-19,18065.47424,114307.04051411976,0.47655610319930763,0.48600320492759136,-0.04686546440753716,0.009447101728283724
2025-08-20,15636.341939999998,113591.1182385395,0.46129615762229353,0.5114222060652954,-0.07784240359225605,0.05012604844300189
2025-08-21,10839.692350000001,113229.57783165891,0.49324854992818806,0.5212642849264861,-0.013536565915544568,0.02801573499829807
2025-08-22,23128.090369999998,114865.73598500631,0.5118929654277629,0.5223416018179925,0.024174233196754824,0.010448636390229638
2025-08-23,11329.36197,115525.0782418384,0.4487029977881821,0.4656863530885777,-0.10262375701991971,0.016983355300395575
